customerID,churn_probability,predicted_future_12_month_revenue,revenue_at_risk,priority_rank,retention_segment,recommended_action
5803-NQJZO,0.0323,995.16,32.14,5776,Low Priority,No immediate intervention
0263-FJTQO,0.0323,994.52,32.12,5777,Low Priority,No immediate intervention
4915-BFSXL,0.0323,994.07,32.11,5778,Low Priority,No immediate intervention
7359-SSBJK,0.0323,993.6,32.09,5779,Low Priority,No immediate intervention
5707-ZMDJP,0.0323,993.08,32.08,5780,Low Priority,No immediate intervention
6087-YPWHO,0.0323,992.82,32.07,5781,Low Priority,No immediate intervention
9993-LHIEB,0.0323,989.73,31.97,5782,Low Priority,No immediate intervention
7197-VOJMM,0.0323,988.56,31.93,5783,Low Priority,No immediate intervention
5696-JVVQY,0.0323,987.26,31.89,5784,Low Priority,No immediate intervention
9489-DEDVP,0.0323,984.61,31.8,5785,Low Priority,No immediate intervention
3823-KYNQY,0.1107,287.17,31.79,5786,Low Priority,No immediate intervention
4403-BWPAY,0.1107,287.01,31.77,5787,Low Priority,No immediate intervention
5176-OLSKT,0.0323,982.77,31.74,5788,Low Priority,No immediate intervention
0916-KNFAJ,0.0323,982.42,31.73,5789,Low Priority,No immediate intervention
3372-CDXFJ,0.1107,286.48,31.71,5790,Low Priority,No immediate intervention
9565-FLVCG,0.0323,981.5,31.7,5791,Low Priority,No immediate intervention
1266-NZYUI,0.0323,980.0,31.65,5792,Low Priority,No immediate intervention
2560-QTSBS,0.1107,284.47,31.49,5793,Low Priority,No immediate intervention
5115-GZDEL,0.0323,974.52,31.48,5794,Low Priority,No immediate intervention
2999-AANRQ,0.0323,969.0,31.3,5795,Low Priority,No immediate intervention
9575-IWCAZ,0.1107,282.57,31.28,5796,Low Priority,No immediate intervention
2710-WYVXG,0.0323,967.66,31.26,5797,Low Priority,No immediate intervention
7399-QHBJS,0.0323,966.01,31.2,5798,Low Priority,No immediate intervention
8338-QIUNR,0.0323,958.66,30.96,5799,Low Priority,No immediate intervention
4334-HOWRP,0.0323,957.87,30.94,5800,Low Priority,No immediate intervention
9769-TSBZE,0.0323,954.54,30.83,5801,Low Priority,No immediate intervention
8908-NMQTX,0.0323,954.27,30.82,5802,Low Priority,No immediate intervention
8590-YFFQO,0.0323,953.0,30.78,5803,Low Priority,No immediate intervention
8990-YOZLV,0.0323,951.87,30.75,5804,Low Priority,No immediate intervention
5360-XGYAZ,0.0323,952.06,30.75,5805,Low Priority,No immediate intervention
0420-TXVSG,0.0323,949.56,30.67,5806,Low Priority,No immediate intervention
5456-ITGIC,0.0323,948.87,30.65,5807,Low Priority,No immediate intervention
4254-QPEDE,0.0323,948.02,30.62,5808,Low Priority,No immediate intervention
7089-RKVSZ,0.1107,276.42,30.6,5809,Low Priority,No immediate intervention
0769-MURVM,0.0323,944.44,30.51,5810,Low Priority,No immediate intervention
7113-HIPFI,0.0323,943.95,30.49,5811,Low Priority,No immediate intervention
2176-OSJUV,0.0323,943.92,30.49,5812,Low Priority,No immediate intervention
8221-HVAYI,0.0323,942.7,30.45,5813,Low Priority,No immediate intervention
4116-IQRFR,0.1107,274.97,30.44,5814,Low Priority,No immediate intervention
2274-XUATA,0.0323,940.88,30.39,5815,Low Priority,No immediate intervention
6374-AFWOX,0.0323,937.08,30.27,5816,Low Priority,No immediate intervention
4079-WWQQQ,0.0323,936.52,30.25,5817,Low Priority,No immediate intervention
7054-DMVAS,0.0323,935.69,30.22,5818,Low Priority,No immediate intervention
7356-AYNJP,0.1107,272.84,30.2,5819,Low Priority,No immediate intervention
9871-ELEYA,0.0323,934.8,30.19,5820,Low Priority,No immediate intervention
5275-PMFUT,0.0323,934.27,30.18,5821,Low Priority,No immediate intervention
2160-GPFXD,0.0323,933.55,30.15,5822,Low Priority,No immediate intervention
0301-FIDRB,0.0323,931.37,30.08,5823,Low Priority,No immediate intervention
6203-HBZPA,0.0323,931.11,30.07,5824,Low Priority,No immediate intervention
6166-YIPFO,0.0323,931.09,30.07,5825,Low Priority,No immediate intervention
1221-GHZEP,0.0323,928.81,30.0,5826,Low Priority,No immediate intervention
6115-ZTBFQ,0.0323,928.93,30.0,5827,Low Priority,No immediate intervention
4967-WPNCF,0.0323,928.51,29.99,5828,Low Priority,No immediate intervention
0361-HJRDX,0.0323,927.91,29.97,5829,Low Priority,No immediate intervention
5614-DNZCE,0.0323,927.61,29.96,5830,Low Priority,No immediate intervention
0531-XBKMM,0.0323,926.22,29.92,5831,Low Priority,No immediate intervention
3308-JSGML,0.0323,926.44,29.92,5832,Low Priority,No immediate intervention
7349-ALMUX,0.0323,924.97,29.88,5833,Low Priority,No immediate intervention
9242-TKFSV,0.0323,923.2,29.82,5834,Low Priority,No immediate intervention
4139-DETXS,0.0323,922.83,29.81,5835,Low Priority,No immediate intervention
8204-YJCLA,0.0323,921.64,29.77,5836,Low Priority,No immediate intervention
7860-KSUGX,0.0323,919.9,29.71,5837,Low Priority,No immediate intervention
9443-JUBUO,0.0323,919.46,29.7,5838,Low Priority,No immediate intervention
9499-XPZXM,0.0323,919.22,29.69,5839,Low Priority,No immediate intervention
4568-KNYWR,0.0323,916.69,29.61,5840,Low Priority,No immediate intervention
3512-IZIKN,0.0323,916.68,29.61,5841,Low Priority,No immediate intervention
2535-PBCGC,0.0323,916.13,29.59,5842,Low Priority,No immediate intervention
9786-YWNHU,0.0323,915.47,29.57,5843,Low Priority,No immediate intervention
6625-IUTTT,0.0323,915.13,29.56,5844,Low Priority,No immediate intervention
2451-YMUXS,0.0323,913.76,29.51,5845,Low Priority,No immediate intervention
7781-HVGMK,0.0323,913.33,29.5,5846,Low Priority,No immediate intervention
0621-JFHOL,0.0796,369.64,29.42,5847,Low Priority,No immediate intervention
4102-HLENU,0.0323,908.68,29.35,5848,Low Priority,No immediate intervention
8792-AOROI,0.0323,906.0,29.26,5849,Low Priority,No immediate intervention
8619-IJNDK,0.0323,905.22,29.24,5850,Low Priority,No immediate intervention
0731-EBJQB,0.1107,263.66,29.19,5851,Low Priority,No immediate intervention
6980-CDGFC,0.1107,263.42,29.16,5852,Low Priority,No immediate intervention
1194-BHJYC,0.0323,900.72,29.09,5853,Low Priority,No immediate intervention
7073-QETQY,0.1107,261.53,28.95,5854,Low Priority,No immediate intervention
1085-LDWAM,0.1107,261.1,28.9,5855,Low Priority,No immediate intervention
5324-KTGCG,0.1107,260.96,28.89,5856,Low Priority,No immediate intervention
0052-YNYOT,0.1107,260.93,28.88,5857,Low Priority,No immediate intervention
1074-WVEVG,0.1107,260.63,28.85,5858,Low Priority,No immediate intervention
5266-PFRQK,0.1107,260.38,28.82,5859,Low Priority,No immediate intervention
7722-VJRQD,0.0323,891.64,28.8,5860,Low Priority,No immediate intervention
3563-SVYLG,0.0323,891.14,28.78,5861,Low Priority,No immediate intervention
0774-RMNUW,0.0323,889.44,28.73,5862,Low Priority,No immediate intervention
7131-ZQZNK,0.0323,889.26,28.72,5863,Low Priority,No immediate intervention
9888-ZCUMM,0.0323,888.82,28.71,5864,Low Priority,No immediate intervention
8571-ZCMCX,0.0323,887.69,28.67,5865,Low Priority,No immediate intervention
6922-NCEDI,0.1107,259.03,28.67,5866,Low Priority,No immediate intervention
8039-EQPIM,0.0323,887.16,28.66,5867,Low Priority,No immediate intervention
0336-KXKFK,0.0323,887.09,28.65,5868,Low Priority,No immediate intervention
4302-ZYFEL,0.1107,258.52,28.62,5869,Low Priority,No immediate intervention
2954-PIBKO,0.0323,885.96,28.62,5870,Low Priority,No immediate intervention
8404-VIOMB,0.0323,883.28,28.53,5871,Low Priority,No immediate intervention
8316-BBQAY,0.0323,882.89,28.52,5872,Low Priority,No immediate intervention
1459-QNFQT,0.0323,882.67,28.51,5873,Low Priority,No immediate intervention
4381-MHQDC,0.0323,882.39,28.5,5874,Low Priority,No immediate intervention
9639-BUJXT,0.1107,257.0,28.45,5875,Low Priority,No immediate intervention
9220-CXRSC,0.0323,879.5,28.41,5876,Low Priority,No immediate intervention
6248-BSHKG,0.1107,256.48,28.39,5877,Low Priority,No immediate intervention
6762-QVYJO,0.0323,879.06,28.39,5878,Low Priority,No immediate intervention
6505-OZNPG,0.0323,878.25,28.37,5879,Low Priority,No immediate intervention
8626-PTQGE,0.0323,877.44,28.34,5880,Low Priority,No immediate intervention
3712-PKXZA,0.1107,255.7,28.31,5881,Low Priority,No immediate intervention
5317-FLPJF,0.0323,876.36,28.31,5882,Low Priority,No immediate intervention
1904-WAJAA,0.0323,875.38,28.27,5883,Low Priority,No immediate intervention
8232-CTLKO,0.0323,874.68,28.25,5884,Low Priority,No immediate intervention
6371-NZYEG,0.0323,872.17,28.17,5885,Low Priority,No immediate intervention
3452-FLHYD,0.1107,254.17,28.14,5886,Low Priority,No immediate intervention
7306-YDSOI,0.0323,871.24,28.14,5887,Low Priority,No immediate intervention
6614-YOLAC,0.0323,870.93,28.13,5888,Low Priority,No immediate intervention
8430-TWCBX,0.1107,253.76,28.09,5889,Low Priority,No immediate intervention
6695-FRVEC,0.0323,868.97,28.07,5890,Low Priority,No immediate intervention
5181-OABFK,0.0323,868.68,28.06,5891,Low Priority,No immediate intervention
0513-RBGPE,0.0323,868.12,28.04,5892,Low Priority,No immediate intervention
9746-UGFAC,0.1107,252.84,27.99,5893,Low Priority,No immediate intervention
4980-URKXC,0.1107,252.88,27.99,5894,Low Priority,No immediate intervention
7921-BEPCI,0.0323,864.95,27.94,5895,Low Priority,No immediate intervention
0835-DUUIQ,0.1107,252.22,27.92,5896,Low Priority,No immediate intervention
7139-JZFVG,0.0323,863.33,27.89,5897,Low Priority,No immediate intervention
8763-KIAFH,0.1107,251.92,27.89,5898,Low Priority,No immediate intervention
1837-YQUCE,0.0323,863.18,27.88,5899,Low Priority,No immediate intervention
6447-EGDIV,0.1107,251.81,27.88,5900,Low Priority,No immediate intervention
6527-PZFPV,0.1107,251.56,27.85,5901,Low Priority,No immediate intervention
5862-BRIXZ,0.0323,862.13,27.85,5902,Low Priority,No immediate intervention
8966-OIQHG,0.1107,251.26,27.81,5903,Low Priority,No immediate intervention
1293-HHSHJ,0.1107,251.12,27.8,5904,Low Priority,No immediate intervention
5642-MHDQT,0.1107,251.15,27.8,5905,Low Priority,No immediate intervention
5993-JSUWV,0.0323,859.94,27.78,5906,Low Priority,No immediate intervention
4194-FJARJ,0.0323,859.85,27.77,5907,Low Priority,No immediate intervention
6532-YLWSI,0.1107,250.86,27.77,5908,Low Priority,No immediate intervention
6419-ZTTLE,0.1107,250.74,27.76,5909,Low Priority,No immediate intervention
9995-HOTOH,0.0323,859.41,27.76,5910,Low Priority,No immediate intervention
3399-BMLVW,0.0323,859.32,27.76,5911,Low Priority,No immediate intervention
4636-TVXVG,0.1107,250.71,27.75,5912,Low Priority,No immediate intervention
5762-TJXGK,0.0323,858.82,27.74,5913,Low Priority,No immediate intervention
4012-YCFAI,0.0323,856.52,27.67,5914,Low Priority,No immediate intervention
9867-JCZSP,0.1107,249.46,27.62,5915,Low Priority,No immediate intervention
0422-OHQHQ,0.1107,249.41,27.61,5916,Low Priority,No immediate intervention
9795-SHUHB,0.0323,854.24,27.59,5917,Low Priority,No immediate intervention
9447-YPTBX,0.1107,249.12,27.58,5918,Low Priority,No immediate intervention
9359-JANWS,0.0323,853.56,27.57,5919,Low Priority,No immediate intervention
2812-REYAT,0.1107,248.89,27.55,5920,Low Priority,No immediate intervention
5792-JALQC,0.0323,852.49,27.54,5921,Low Priority,No immediate intervention
7446-SFAOA,0.1107,248.52,27.51,5922,Low Priority,No immediate intervention
5774-QPLTF,0.1107,248.26,27.48,5923,Low Priority,No immediate intervention
7596-ZYWBB,0.0323,850.33,27.47,5924,Low Priority,No immediate intervention
6188-UXBBR,0.1107,248.05,27.46,5925,Low Priority,No immediate intervention
5003-OKNNK,0.1107,247.95,27.45,5926,Low Priority,No immediate intervention
1776-SPBWV,0.1107,247.85,27.44,5927,Low Priority,No immediate intervention
4378-BZYFP,0.1107,247.84,27.44,5928,Low Priority,No immediate intervention
7018-FPXHH,0.0323,849.32,27.43,5929,Low Priority,No immediate intervention
9372-TXXPS,0.0323,849.0,27.42,5930,Low Priority,No immediate intervention
9621-OUPYD,0.1107,247.66,27.42,5931,Low Priority,No immediate intervention
9509-MPYOD,0.1107,247.74,27.42,5932,Low Priority,No immediate intervention
0129-QMPDR,0.1107,247.7,27.42,5933,Low Priority,No immediate intervention
4933-IKULF,0.1107,247.57,27.41,5934,Low Priority,No immediate intervention
7305-ZWMAJ,0.1107,247.55,27.4,5935,Low Priority,No immediate intervention
1763-KUAAW,0.1107,247.21,27.37,5936,Low Priority,No immediate intervention
7813-TKCVO,0.1107,247.27,27.37,5937,Low Priority,No immediate intervention
2907-ILJBN,0.1107,247.16,27.36,5938,Low Priority,No immediate intervention
7817-OMJNA,0.1107,247.13,27.36,5939,Low Priority,No immediate intervention
0048-PIHNL,0.1107,246.95,27.34,5940,Low Priority,No immediate intervention
8191-XWSZG,0.1107,246.93,27.34,5941,Low Priority,No immediate intervention
6924-TDGMT,0.1107,246.82,27.32,5942,Low Priority,No immediate intervention
9534-NSXEM,0.1107,246.77,27.32,5943,Low Priority,No immediate intervention
3556-BVQGL,0.1107,246.81,27.32,5944,Low Priority,No immediate intervention
6223-DHJGV,0.1107,246.73,27.31,5945,Low Priority,No immediate intervention
9805-FILKB,0.1107,246.71,27.31,5946,Low Priority,No immediate intervention
1722-LDZJS,0.1107,246.45,27.28,5947,Low Priority,No immediate intervention
6100-FJZDG,0.1107,245.93,27.22,5948,Low Priority,No immediate intervention
5918-VUKWP,0.1107,245.68,27.2,5949,Low Priority,No immediate intervention
6563-VRERX,0.1107,245.41,27.17,5950,Low Priority,No immediate intervention
1401-FTHFQ,0.1107,245.14,27.14,5951,Low Priority,No immediate intervention
3594-BDSOA,0.1107,245.09,27.13,5952,Low Priority,No immediate intervention
7297-DVYGA,0.1107,244.84,27.1,5953,Low Priority,No immediate intervention
1699-UOTXU,0.0323,838.48,27.08,5954,Low Priority,No immediate intervention
7706-YLMQA,0.1107,244.53,27.07,5955,Low Priority,No immediate intervention
8909-BOLNL,0.1107,244.32,27.05,5956,Low Priority,No immediate intervention
4092-OFQZS,0.1107,244.31,27.05,5957,Low Priority,No immediate intervention
8859-YSTWS,0.1107,244.2,27.03,5958,Low Priority,No immediate intervention
8746-BFOAJ,0.1107,243.95,27.01,5959,Low Priority,No immediate intervention
2387-KDZQY,0.1107,243.95,27.01,5960,Low Priority,No immediate intervention
1930-BZLHI,0.1107,243.99,27.01,5961,Low Priority,No immediate intervention
8241-JUIQO,0.1107,243.91,27.0,5962,Low Priority,No immediate intervention
8590-OHDIW,0.1107,243.9,27.0,5963,Low Priority,No immediate intervention
3724-BSCVH,0.1107,243.94,27.0,5964,Low Priority,No immediate intervention
5338-YHWYT,0.0323,835.47,26.99,5965,Low Priority,No immediate intervention
2682-KEVRP,0.1107,243.83,26.99,5966,Low Priority,No immediate intervention
4616-EWBNJ,0.1107,243.84,26.99,5967,Low Priority,No immediate intervention
9067-SQTNS,0.1107,243.73,26.98,5968,Low Priority,No immediate intervention
2351-RRBUE,0.1107,243.72,26.98,5969,Low Priority,No immediate intervention
6772-WFQRD,0.1107,243.69,26.98,5970,Low Priority,No immediate intervention
1872-EBWSC,0.1107,243.6,26.97,5971,Low Priority,No immediate intervention
3750-YHRYO,0.1107,243.55,26.96,5972,Low Priority,No immediate intervention
1813-JLKWR,0.1107,243.43,26.95,5973,Low Priority,No immediate intervention
3982-JGSFD,0.1107,243.32,26.94,5974,Low Priority,No immediate intervention
3705-PSNGL,0.1107,243.26,26.93,5975,Low Priority,No immediate intervention
3243-ZHOHY,0.1107,243.31,26.93,5976,Low Priority,No immediate intervention
9847-HNVGP,0.1107,243.16,26.92,5977,Low Priority,No immediate intervention
7279-NMVJC,0.1107,243.17,26.92,5978,Low Priority,No immediate intervention
0829-DDVLK,0.1107,243.19,26.92,5979,Low Priority,No immediate intervention
0621-TSSMU,0.1107,242.98,26.9,5980,Low Priority,No immediate intervention
8884-MRNSU,0.1107,242.88,26.89,5981,Low Priority,No immediate intervention
9620-QJREV,0.1107,242.95,26.89,5982,Low Priority,No immediate intervention
5808-TOTXO,0.1107,242.88,26.89,5983,Low Priority,No immediate intervention
2690-DVRVK,0.1107,242.85,26.88,5984,Low Priority,No immediate intervention
3778-FOAQW,0.1107,242.78,26.88,5985,Low Priority,No immediate intervention
7633-MVPUY,0.0323,832.33,26.88,5986,Low Priority,No immediate intervention
8395-ETZKQ,0.1107,242.81,26.88,5987,Low Priority,No immediate intervention
7244-KXYZN,0.1107,242.84,26.88,5988,Low Priority,No immediate intervention
1403-LKLIK,0.1107,242.85,26.88,5989,Low Priority,No immediate intervention
8884-FEEWR,0.1107,242.7,26.87,5990,Low Priority,No immediate intervention
7632-YUTXB,0.1107,242.66,26.86,5991,Low Priority,No immediate intervention
3079-BCHLN,0.1107,242.63,26.86,5992,Low Priority,No immediate intervention
5519-TEEUH,0.1107,242.61,26.86,5993,Low Priority,No immediate intervention
5924-SNGKP,0.1107,242.57,26.85,5994,Low Priority,No immediate intervention
5016-LIPDW,0.1107,242.53,26.85,5995,Low Priority,No immediate intervention
5627-TVBPP,0.1107,242.36,26.83,5996,Low Priority,No immediate intervention
4709-LKHYG,0.1107,242.35,26.83,5997,Low Priority,No immediate intervention
5876-QMYLD,0.1107,242.38,26.83,5998,Low Priority,No immediate intervention
1682-VCOIO,0.1107,242.25,26.82,5999,Low Priority,No immediate intervention
2819-GWENI,0.1107,242.31,26.82,6000,Low Priority,No immediate intervention
8512-WIWYV,0.1107,242.27,26.82,6001,Low Priority,No immediate intervention
4955-VCWBI,0.1107,242.26,26.82,6002,Low Priority,No immediate intervention
4664-NJCMS,0.0323,829.88,26.81,6003,Low Priority,No immediate intervention
0412-UCCNP,0.0323,830.01,26.81,6004,Low Priority,No immediate intervention
5177-RVZNU,0.1107,242.14,26.8,6005,Low Priority,No immediate intervention
8194-PEEBY,0.1107,242.12,26.8,6006,Low Priority,No immediate intervention
8189-DUKMV,0.1107,242.03,26.79,6007,Low Priority,No immediate intervention
0788-DXBFY,0.1107,242.01,26.79,6008,Low Priority,No immediate intervention
1757-TCATG,0.1107,241.89,26.78,6009,Low Priority,No immediate intervention
9824-QCJPK,0.1107,241.89,26.78,6010,Low Priority,No immediate intervention
9602-WCXPI,0.1107,241.8,26.77,6011,Low Priority,No immediate intervention
1269-FOYWN,0.1107,241.78,26.77,6012,Low Priority,No immediate intervention
5505-OVWQW,0.1107,241.83,26.77,6013,Low Priority,No immediate intervention
0859-YGKFW,0.1107,241.81,26.77,6014,Low Priority,No immediate intervention
1934-MKPXS,0.1107,241.77,26.76,6015,Low Priority,No immediate intervention
4359-INNWN,0.1107,241.63,26.75,6016,Low Priority,No immediate intervention
7435-ZNUYY,0.1107,241.66,26.75,6017,Low Priority,No immediate intervention
5474-LAMUQ,0.1107,241.57,26.74,6018,Low Priority,No immediate intervention
2150-OEGBV,0.1107,241.58,26.74,6019,Low Priority,No immediate intervention
1686-STUHN,0.1107,241.55,26.74,6020,Low Priority,No immediate intervention
2589-AYCRP,0.1107,241.54,26.74,6021,Low Priority,No immediate intervention
6479-OAUSD,0.1107,241.51,26.74,6022,Low Priority,No immediate intervention
5546-QUERU,0.1107,241.57,26.74,6023,Low Priority,No immediate intervention
8106-GWQOK,0.0323,827.58,26.73,6024,Low Priority,No immediate intervention
4518-FZBSX,0.1107,241.43,26.73,6025,Low Priority,No immediate intervention
7137-NAXML,0.1107,241.44,26.73,6026,Low Priority,No immediate intervention
6061-PQHMK,0.1107,241.31,26.71,6027,Low Priority,No immediate intervention
1755-FZQEC,0.1107,241.24,26.71,6028,Low Priority,No immediate intervention
1133-KXCGE,0.1107,241.3,26.71,6029,Low Priority,No immediate intervention
0902-RFHOF,0.1107,241.27,26.71,6030,Low Priority,No immediate intervention
8510-BBWMU,0.1107,241.29,26.71,6031,Low Priority,No immediate intervention
6072-NUQCB,0.1107,241.21,26.7,6032,Low Priority,No immediate intervention
5380-XPJNZ,0.1107,241.18,26.7,6033,Low Priority,No immediate intervention
4632-PAOYU,0.1107,241.17,26.7,6034,Low Priority,No immediate intervention
8748-HFWBO,0.1107,241.23,26.7,6035,Low Priority,No immediate intervention
1697-LYYYX,0.1107,241.12,26.69,6036,Low Priority,No immediate intervention
5993-BQHEA,0.1107,241.14,26.69,6037,Low Priority,No immediate intervention
2878-DHMIN,0.1107,241.14,26.69,6038,Low Priority,No immediate intervention
4716-MRVEN,0.1107,241.12,26.69,6039,Low Priority,No immediate intervention
7560-QRBXH,0.1107,241.04,26.68,6040,Low Priority,No immediate intervention
8499-BRXTD,0.1107,241.0,26.68,6041,Low Priority,No immediate intervention
0516-VRYBW,0.1107,241.05,26.68,6042,Low Priority,No immediate intervention
1069-QJOEE,0.1107,241.05,26.68,6043,Low Priority,No immediate intervention
8327-WKMIE,0.1107,240.88,26.67,6044,Low Priority,No immediate intervention
4750-UKWJK,0.1107,240.82,26.66,6045,Low Priority,No immediate intervention
2749-CTKAJ,0.1107,240.84,26.66,6046,Low Priority,No immediate intervention
3721-CNZHX,0.1107,240.85,26.66,6047,Low Priority,No immediate intervention
8902-ZEOVF,0.1107,240.76,26.65,6048,Low Priority,No immediate intervention
5039-LZRQT,0.1107,240.71,26.65,6049,Low Priority,No immediate intervention
6603-YRDCJ,0.0323,824.8,26.64,6050,Low Priority,No immediate intervention
7328-OWMOM,0.1107,240.45,26.62,6051,Low Priority,No immediate intervention
8717-VCTXJ,0.1107,240.42,26.61,6052,Low Priority,No immediate intervention
1178-PZGAB,0.1107,240.34,26.61,6053,Low Priority,No immediate intervention
3125-RAHBV,0.1107,240.37,26.61,6054,Low Priority,No immediate intervention
5847-MXBEO,0.1107,240.42,26.61,6055,Low Priority,No immediate intervention
7872-BAAZR,0.1107,240.33,26.6,6056,Low Priority,No immediate intervention
5214-CHIWJ,0.1107,240.33,26.6,6057,Low Priority,No immediate intervention
1834-WULEG,0.1107,240.31,26.6,6058,Low Priority,No immediate intervention
5849-ASHZJ,0.1107,240.19,26.59,6059,Low Priority,No immediate intervention
2239-CFOUJ,0.1107,240.16,26.59,6060,Low Priority,No immediate intervention
9170-ARBTB,0.1107,240.19,26.59,6061,Low Priority,No immediate intervention
2495-TTHBQ,0.1107,239.97,26.56,6062,Low Priority,No immediate intervention
9503-XJUME,0.1107,239.82,26.55,6063,Low Priority,No immediate intervention
5777-ZPQNC,0.1107,239.88,26.55,6064,Low Priority,No immediate intervention
4893-GYUJU,0.1107,239.62,26.53,6065,Low Priority,No immediate intervention
1209-VFFOC,0.0323,821.13,26.52,6066,Low Priority,No immediate intervention
6729-FZWSY,0.1107,239.44,26.51,6067,Low Priority,No immediate intervention
3400-ESFUW,0.0323,820.57,26.5,6068,Low Priority,No immediate intervention
2829-HYVZP,0.1107,239.38,26.5,6069,Low Priority,No immediate intervention
6974-DAFLI,0.1107,239.23,26.48,6070,Low Priority,No immediate intervention
5857-XRECV,0.1107,239.16,26.48,6071,Low Priority,No immediate intervention
4962-CHQPW,0.1107,239.07,26.47,6072,Low Priority,No immediate intervention
6504-VBLFL,0.0323,819.37,26.47,6073,Low Priority,No immediate intervention
6870-ECSHE,0.1107,239.0,26.46,6074,Low Priority,No immediate intervention
0967-BMLBD,0.1107,238.92,26.45,6075,Low Priority,No immediate intervention
9845-QOMAD,0.1107,238.79,26.43,6076,Low Priority,No immediate intervention
5871-DGTXZ,0.1107,238.3,26.38,6077,Low Priority,No immediate intervention
7665-VIGUD,0.1107,238.31,26.38,6078,Low Priority,No immediate intervention
0230-WEQUW,0.0323,816.57,26.38,6079,Low Priority,No immediate intervention
4487-ZYJZK,0.1107,238.19,26.37,6080,Low Priority,No immediate intervention
1272-ILHFG,0.1107,238.13,26.36,6081,Low Priority,No immediate intervention
8169-SAEJD,0.0323,815.88,26.35,6082,Low Priority,No immediate intervention
8779-YIQQA,0.1107,237.91,26.34,6083,Low Priority,No immediate intervention
1561-BWHIN,0.1107,237.83,26.33,6084,Low Priority,No immediate intervention
0219-QAERP,0.1107,237.63,26.31,6085,Low Priority,No immediate intervention
5917-RYRMG,0.1107,237.63,26.31,6086,Low Priority,No immediate intervention
4323-ELYYB,0.1107,237.69,26.31,6087,Low Priority,No immediate intervention
4795-UXVCJ,0.1107,237.54,26.3,6088,Low Priority,No immediate intervention
9801-NOSHQ,0.1107,237.49,26.29,6089,Low Priority,No immediate intervention
2122-SZZZD,0.1107,237.52,26.29,6090,Low Priority,No immediate intervention
4685-TFLLS,0.1107,237.34,26.27,6091,Low Priority,No immediate intervention
0969-RGKCU,0.1107,237.14,26.25,6092,Low Priority,No immediate intervention
2821-WARNZ,0.1107,237.07,26.24,6093,Low Priority,No immediate intervention
5095-ETBRJ,0.0323,812.01,26.23,6094,Low Priority,No immediate intervention
5995-WWKKG,0.1107,236.75,26.21,6095,Low Priority,No immediate intervention
9442-JTWDL,0.1107,236.69,26.2,6096,Low Priority,No immediate intervention
8008-OTEZX,0.1107,236.66,26.2,6097,Low Priority,No immediate intervention
7026-YMSBE,0.1107,236.57,26.19,6098,Low Priority,No immediate intervention
8084-OIVBS,0.1107,236.45,26.18,6099,Low Priority,No immediate intervention
6082-OQFBA,0.1107,236.41,26.17,6100,Low Priority,No immediate intervention
3082-WQRVY,0.1107,236.23,26.15,6101,Low Priority,No immediate intervention
1952-DVVSW,0.1107,236.2,26.15,6102,Low Priority,No immediate intervention
9522-ZSINC,0.1107,235.93,26.12,6103,Low Priority,No immediate intervention
3280-NMUVX,0.1107,235.8,26.1,6104,Low Priority,No immediate intervention
6469-MRVET,0.1107,235.65,26.09,6105,Low Priority,No immediate intervention
5312-TSZVC,0.1107,235.6,26.08,6106,Low Priority,No immediate intervention
4537-CIBHB,0.1107,235.46,26.07,6107,Low Priority,No immediate intervention
8022-BECSI,0.1107,235.47,26.07,6108,Low Priority,No immediate intervention
7190-XHTWJ,0.1107,235.49,26.07,6109,Low Priority,No immediate intervention
0221-NAUXK,0.1107,235.31,26.05,6110,Low Priority,No immediate intervention
1964-SVLEA,0.1107,235.34,26.05,6111,Low Priority,No immediate intervention
8631-XVRZL,0.1107,235.21,26.04,6112,Low Priority,No immediate intervention
8249-THVEC,0.1107,235.18,26.03,6113,Low Priority,No immediate intervention
7677-SJJJK,0.1107,235.16,26.03,6114,Low Priority,No immediate intervention
5986-WWXDV,0.1107,235.02,26.02,6115,Low Priority,No immediate intervention
7319-ZNRTR,0.1107,234.92,26.01,6116,Low Priority,No immediate intervention
8969-PRHFK,0.1107,234.91,26.0,6117,Low Priority,No immediate intervention
4644-OBGFZ,0.1107,234.74,25.99,6118,Low Priority,No immediate intervention
6746-WAUWT,0.1107,234.77,25.99,6119,Low Priority,No immediate intervention
2277-AXSDC,0.1107,234.76,25.99,6120,Low Priority,No immediate intervention
3486-NPGST,0.1107,234.82,25.99,6121,Low Priority,No immediate intervention
9483-GCPWE,0.1107,234.65,25.98,6122,Low Priority,No immediate intervention
0042-JVWOJ,0.1107,234.56,25.97,6123,Low Priority,No immediate intervention
9715-SBVSU,0.0323,803.91,25.97,6124,Low Priority,No immediate intervention
4451-RWASJ,0.1107,234.64,25.97,6125,Low Priority,No immediate intervention
8573-JGCZW,0.1107,234.5,25.96,6126,Low Priority,No immediate intervention
7009-PCARS,0.1107,234.32,25.94,6127,Low Priority,No immediate intervention
7061-OVMIM,0.1107,234.32,25.94,6128,Low Priority,No immediate intervention
2592-HODOV,0.1107,234.22,25.93,6129,Low Priority,No immediate intervention
2775-SEFEE,0.0323,802.81,25.93,6130,Low Priority,No immediate intervention
2926-JEJJC,0.1107,234.18,25.92,6131,Low Priority,No immediate intervention
7216-KAOID,0.1107,234.01,25.9,6132,Low Priority,No immediate intervention
